session_id,name,stimulus_name,specimen_id,storage_directory,external_specimen_name,genotype,date_of_acquisition,rig,date_of_birth,full_genotype,age,sex,parent_session_id,workflow_state,project
767441755,20181024_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_767441755/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-24 15:06:17.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
765388758,20181018_412938_Movies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_765388758/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-18 20:29:20.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
766321238,20181022_413743_TargetMovies,VisCodingTargetedMovieClips,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_766321238/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-22 15:09:45.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedMovies
766651427,20181022_412938_RunningDecoding,VisCodingTargetedRunningDecoding,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_766651427/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-22 19:17:12.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedRunningDecoding
766830752,20181023_413743_TargetMovies,VisCodingTargetedMovieClips,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_766830752/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-23 15:42:03.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedMovies
763196272,20181012_412938_VCTEContrast,VisCodingTargetedContrast,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_763196272/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-12 19:56:58.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedContrast
766830331,20181023_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_766830331/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-23 15:22:38.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
768253835,20181025_413743_TargetContrast,VisCodingTargetedContrast,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_768253835/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-25 15:33:05.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedContrast
791540398,20181207_422019_TFxSF,VisCodingTargetedTFxSF,765991985,/allen/programs/braintv/production/neuralcoding/prod59/specimen_765991985/ophys_session_791540398/,422019,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-07 16:05:23.000000,CAM2P.2,2018-09-06 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-CreERT2/wt;Ai93(TITL-GCaMP6f)/wt,P109,M,,uploaded,VisCodingTargetedTFxSF
768253493,20181025_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_768253493/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-25 15:14:55.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
768939913,20181026_413743_TargetMovies,VisCodingTargetedMovieClips,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_768939913/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-26 14:47:40.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedMovies
762656639,20181011_412938_VCTEContrast,VisCodingTargetedContrast,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_762656639/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-11 20:10:34.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedContrast
768606677,20181025_414035_Contrast,VisCodingTargetedContrast,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_768606677/,414035,Ntsr1-Cre_GN220;Ai148,2018-10-25 19:02:04.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedContrast
768939823,20181026_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_768939823/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-26 14:45:31.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
771835340,20181101_413743_RL_175um_2p2_TFxSF,VisCodingTargetedTFxSF,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_771835340/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-01 16:36:34.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedTFxSF
771658602,20181101_413742_TFxSF,VisCodingTargetedTFxSF,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_771658602/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-01 15:01:25.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedTFxSF
770127462,20181030_413743_TFxSF,VisCodingTargetedTFxSF,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_770127462/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-30 14:46:17.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedTFxSF
769667739,20181029_413743_TFxSF,VisCodingTargetedTFxSF,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_769667739/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-29 15:13:50.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedTFxSF
772613825,20181101_414205_contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_772613825/,414205,Sst-IRES-Cre;Ai148,2018-11-02 20:13:28.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
770921623,20181031_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_770921623/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-10-31 17:14:32.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
769667208,20181029_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_769667208/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-29 15:01:26.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
769811903,20181029_414035_Contrast,VisCodingTargetedContrast,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_769811903/,414035,Ntsr1-Cre_GN220;Ai148,2018-10-29 19:53:09.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedContrast
770235078,20181030_414205_Contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_770235078/,414205,Sst-IRES-Cre;Ai148,2018-10-30 19:35:22.000000,CAM2P.1,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
770687839,20181031_413743_TFxSF,VisCodingTargetedTFxSF,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_770687839/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-31 15:02:10.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedTFxSF
771038415,20181031_414035_Movies,VisCodingTargetedMovieClips,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_771038415/,414035,Ntsr1-Cre_GN220;Ai148,2018-10-31 18:24:42.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedMovies
771154155,20181031_414205_Contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_771154155/,414205,Sst-IRES-Cre;Ai148,2018-10-31 19:48:14.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
774337597,20181106_414035_running_decoding,VisCodingTargetedRunningDecoding,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_774337597/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-06 21:47:54.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedRunningDecoding
773939791,20181106_413747_TargetRunDecode,VisCodingTargetedRunningDecoding,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_773939791/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-06 15:59:43.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedRunningDecoding
772172502,20181102_413742_TFxSF,VisCodingTargetedTFxSF,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_772172502/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-02 15:07:41.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedTFxSF
774835587,20181107_414202_Contrast,VisCodingTargetedContrast,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_774835587/,414202,Sst-IRES-Cre;Ai148,2018-11-07 20:38:44.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedContrast
775006571,20181107_414035_Movies,VisCodingTargetedMovieClips,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_775006571/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-07 22:50:40.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedMovies
774223572,20181106_414202_contrast,VisCodingTargetedContrast,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_774223572/,414202,Sst-IRES-Cre;Ai148,2018-11-06 19:51:18.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedContrast
770236738,20181030_414035_Contrast,VisCodingTargetedContrast,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_770236738/,414035,Ntsr1-Cre_GN220;Ai148,2018-10-30 19:57:27.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedContrast
774367386,20181106_414205_contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_774367386/,414205,Sst-IRES-Cre;Ai148,2018-11-06 22:58:55.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
772121537,20181101_412938_Movies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_772121537/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-01 21:40:21.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
774756986,20181107_414556_VCTE_Movies,VisCodingTargetedMovieClips,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_774756986/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-07 19:18:15.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
773742844,20181105_414035_Movies,VisCodingTargetedMovieClips,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_773742844/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-05 23:03:02.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedMovies
775065195,20181108_413742_TFxSF,VisCodingTargetedTFxSF,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_775065195/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-08 15:57:42.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedTFxSF
775405015,20181108_414205_contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_775405015/,414205,Sst-IRES-Cre;Ai148,2018-11-08 21:22:38.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
804714847,20190107_423245_TFxSF,VisCodingTargetedContrast,772649832,/allen/programs/braintv/production/neuralcoding/prod60/specimen_772649832/ophys_session_804714847/,423245,Cux2-CreERT2;Camk2a-tTA;Ai93(NC),2019-01-07 17:56:28.000000,CAM2P.2,2018-09-13 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P123,M,,uploaded,VisCodingTargetedContrast
773079681,20181105_413747_TargetRunDecode,VisCodingTargetedRunningDecoding,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_773079681/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-05 15:49:03.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedRunningDecoding
776093851,20181109_414205_Contrast,VisCodingTargetedContrast,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_776093851/,414205,Sst-IRES-Cre;Ai148,2018-11-09 22:13:42.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedContrast
777180518,20181112_414202_Contrast,VisCodingTargetedContrast,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_777180518/,414202,Sst-IRES-Cre;Ai148,2018-11-12 20:37:13.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedContrast
777032048,20181112_414556_VCTE_Movies,VisCodingTargetedMovieClips,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_777032048/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-12 19:09:09.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
777331050,20181112_414205_TFxSF,VisCodingTargetedTFxSF,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_777331050/,414205,Sst-IRES-Cre;Ai148,2018-11-12 22:55:56.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedTFxSF
775627034,20181109_413742_TargetRunDecode,VisCodingTargetedRunningDecoding,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_775627034/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-09 16:01:38.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedRunningDecoding
776914650,20181112_413742_TargetRunDecode,VisCodingTargetedRunningDecoding,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_776914650/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-12 15:49:27.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedRunningDecoding
777309974,20181112_414035_TFxSF,VisCodingTargetedTFxSF,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_777309974/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-12 22:30:42.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedTFxSF
769226630,20181026_412938_Movies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_769226630/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-26 18:09:27.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
778292916,20181113_414035_TFxSF,VisCodingTargetedTFxSF,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_778292916/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-13 23:02:38.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedTFxSF
778299488,20181113_414205_TFxSF,VisCodingTargetedTFxSF,760696809,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760696809/ophys_session_778299488/,414205,Sst-IRES-Cre;Ai148,2018-11-13 23:16:25.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,16 wks,F,,uploaded,VisCodingTargetedTFxSF
778745349,20181114_413742_TargetMovie,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_778745349/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-14 16:04:06.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
778958916,20181114_414556_VCTE_Movies,VisCodingTargetedMovieClips,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_778958916/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-14 19:30:11.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
796527576,20181217_421587_tfxsf,VisCodingTargetedTFxSF,763832038,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763832038/ophys_session_796527576/,421587,Sst-IRES-Cre;Ai148,2018-12-17 17:44:20.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P127,M,,uploaded,VisCodingTargetedTFxSF
777856546,20181113_413742_TargetMovies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_777856546/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-13 15:48:49.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
793051644,20181211_419158,VisCodingTargetedRunningDecoding,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_793051644/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-11 18:30:11.000000,CAM2P.1,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedRunningDecoding
778156289,20181113_414556_VCTE_Movies,VisCodingTargetedMovieClips,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_778156289/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-13 19:31:31.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
778165960,20181113_414202_TFxSF,VisCodingTargetedTFxSF,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_778165960/,414202,Sst-IRES-Cre;Ai148,2018-11-13 19:45:29.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedTFxSF
797356052,20181218_421060_TFxSF,VisCodingTargetedTFxSF,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_797356052/,421060,Sst-IRES-Cre;Ai148,2018-12-18 17:09:32.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedTFxSF
800142824,20181221_421060_tfxsf,VisCodingTargetedTFxSF,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_800142824/,421060,Sst-IRES-Cre;Ai148,2018-12-21 16:32:29.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedTFxSF
782420243,20181119_414202_2P2_VISp_250um_VCTEtfXsf,VisCodingTargetedTFxSF,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_782420243/,414202,Sst-IRES-Cre;Ai148,2018-11-20 01:17:28.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedTFxSF
779432537,20181115_413742_VCTE_Movies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_779432537/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-15 16:19:21.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
779818144,20181115_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_779818144/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-15 20:05:03.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
